268.800000000,269.936000000,5836.87,8702.68
275.232000000,276.224000000,5836.87,7588.86
282.256000000,283.360000000,5770.63,7943.32
293.696000000,294.896000000,5836.87,8409.77
313.184000000,314.352000000,5836.87,7853.18
321.232000000,322.320000000,5770.63,7853.18
331.728000000,332.784000000,5836.87,8034.49
360.768000000,362.016000000,5640.41,7943.32
373.024000000,374.176000000,5770.63,8219.99
433.552000000,434.928000000,5836.87,8034.49
442.704000000,443.744000000,5770.63,7853.18
450.560000000,451.536000000,5770.63,8034.49
454.992000000,455.952000000,5705.15,7853.18
466.848000000,468.176000000,5770.63,7853.18
473.776000000,474.784000000,5705.15,7853.18
494.464000000,495.600000000,5770.63,7675.96
518.704000000,519.760000000,5836.87,7675.96
527.082666667,528.277333333,5836.87,7675.96
535.146666667,536.426666667,5576.41,7943.32
