13.429333333,14.602666667,5857.4,8483.45
18.016000000,18.805333333,5908.08,7650.32
37.013333333,38.154666667,6062.75,8410.69
43.680000000,44.778666667,5959.19,7850.6
54.853333333,55.960000000,5908.08,7850.6
59.426666667,60.320000000,6010.74,7850.6
80.266666667,81.346666667,6115.2,7716.5
99.440000000,100.480000000,6062.75,7783.26
104.066666667,104.773333333,5757.35,7455.14
107.546666667,108.280000000,6062.75,7987.02
112.173333333,113.080000000,6062.75,7584.7
116.400000000,117.200000000,6010.74,7584.7
121.226666667,122.213333333,6010.74,7584.7
135.173333333,136.693333333,5757.35,7455.14
152.093333333,153.093333333,6062.75,7455.14
154.920000000,155.693333333,5959.19,7584.7
160.186666667,161.266666667,6062.75,7987.02
188.832000000,190.045333333,5959.19,7716.5
198.504000000,199.308000000,6062.75,7783.26
204.888000000,206.016000000,6010.74,7716.5
210.372000000,211.332000000,6010.74,7519.64
215.364000000,216.084000000,6115.2,7716.5
232.392000000,233.112000000,6115.2,7716.5
237.540000000,238.152000000,6062.75,7716.5
238.908000000,239.604000000,5857.4,7650.32
245.460000000,246.300000000,6115.2,7716.5
254.640000000,255.588000000,6062.75,7716.5
280.896000000,282.156000000,5959.19,8856.83
295.548000000,296.760000000,6062.75,9167.33
340.140000000,341.316000000,6062.75,7716.5
356.760000000,357.912000000,6010.74,7918.52
386.100000000,387.204000000,6010.74,8056.12
412.524000000,413.676000000,6010.74,7783.26
427.500000000,428.532000000,6115.2,7783.26
441.564000000,442.896000000,6062.75,7918.52
474.072000000,475.092000000,6062.75,7650.32
490.668000000,491.796000000,6062.75,7650.32
510.912000000,511.344000000,2816.5,3840.52,'
511.488000000,512.016000000,3017.44,3840.52
512.280000000,512.772000000,2915.24,3807.58
513.012000000,513.468000000,3017.44,3742.55
513.720000000,514.224000000,2915.24,3873.75
514.464000000,515.016000000,2865.45,3807.58
586.332000000,587.532000000,6010.74,7918.52
