154.136000000,154.640000000,2655.77,3870.35,'
154.928000000,155.488000000,2537.26,3914.77
155.680000000,156.168000000,2686.25,3870.35
156.536000000,157.048000000,2686.25,3959.71
157.288000000,157.768000000,2625.63,3826.43
453.180000000,454.188000000,5971.63,8506.29
467.628000000,468.912000000,5770.63,8409.77
477.744000000,479.064000000,5705.15,8219.99
484.908000000,486.096000000,5971.63,8603.93
490.308000000,491.436000000,5903.86,7943.32
500.184000000,501.372000000,5903.86,8409.77
504.240000000,505.464000000,5705.15,8219.99
508.536000000,509.616000000,6109.5,7943.32
510.444000000,511.032000000,2315.87,3870.35,'
511.212000000,511.764000000,2289.59,3959.71
511.704000000,512.748000000,5836.87,7588.86
511.932000000,512.496000000,2237.92,3959.71
512.616000000,513.168000000,2289.59,3959.71
513.372000000,513.900000000,2263.6,3826.43
514.068000000,514.572000000,2042.65,3783.01
514.776000000,515.280000000,2066.09,3870.35
515.496000000,516.072000000,1929.35,3870.35
516.288000000,516.768000000,2019.47,3914.77
517.032000000,517.488000000,2089.81,3870.35
517.728000000,518.232000000,2187.42,3870.35
518.472000000,518.964000000,2066.09,3959.71
524.016000000,525.168000000,5903.86,8126.71
538.320000000,539.436000000,5770.63,8034.49
546.696000000,547.824000000,5836.87,8314.34
552.840000000,553.908000000,5640.41,7943.32
565.008000000,566.268000000,5770.63,8314.34
580.152000000,581.100000000,5640.41,8314.34
584.772000000,585.732000000,5836.87,8314.34
