24.298666667,24.874666667,2510.12,3715.52
25.013333333,25.664000000,2342.27,3802.24
25.824000000,26.293333333,2160.58,3890.97,'
31.648000000,32.128000000,2452.88,3758.63
32.266666667,32.832000000,2135.8,3715.52
33.066666667,33.610666667,2288.86,3630.79
33.738666667,34.218666667,2424.75,3589.15
34.410666667,34.912000000,2236.66,3802.24
35.082666667,35.680000000,2135.8,3758.63
35.882666667,36.490666667,2111.31,3802.24
36.629333333,37.162666667,2185.65,3802.24
37.386666667,37.909333333,2135.8,3715.52
38.122666667,38.666666667,1947.53,3589.15
45.216000000,45.589333333,2481.34,3758.63
45.856000000,46.389333333,2111.31,3589.15
46.570666667,47.146666667,2063.16,3758.63
47.274666667,47.818666667,2016.11,3890.97
48.096000000,48.650666667,2016.11,3630.79
48.885333333,49.333333333,2185.65,3507.3
50.272000000,50.730666667,2111.31,3715.52
51.445333333,51.946666667,2160.58,3589.15
52.693333333,53.194666667,2185.65,3630.79
101.864000000,102.517333333,2690,3715.52
102.853333333,103.320000000,2424.75,3589.15
103.544000000,104.048000000,2369.45,3589.15
104.253333333,104.906666667,2396.94,3672.91
104.962666667,105.485333333,2369.45,3715.52
105.802666667,106.306666667,2342.27,3672.91
106.560000000,107.032000000,2211.01,3715.52
107.312000000,107.744000000,2135.8,3715.52
108.080000000,108.528000000,2315.41,3672.91
108.864000000,109.344000000,2111.31,3630.79
109.616000000,110.080000000,2185.65,3672.91
110.424000000,110.848000000,2087.09,3758.63
111.704000000,112.240000000,2016.11,3547.99
112.864000000,113.328000000,2063.16,3547.99
114.088000000,114.464000000,1881.29,3507.3
115.240000000,115.664000000,1925.2,3589.15
116.872000000,117.288000000,2160.58,3802.24
118.112000000,118.544000000,2211.01,3589.15
119.296000000,119.792000000,1903.12,3507.3
120.632000000,121.064000000,2039.5,3715.52
121.936000000,122.328000000,2063.16,3630.79
123.408000000,123.952000000,1903.12,3547.99
157.392000000,157.920000000,2211.01,3890.97
158.176000000,158.544000000,2452.88,3630.79
158.864000000,159.304000000,2236.66,3672.91
159.624000000,160.032000000,2262.61,3758.63
160.400000000,160.848000000,2510.12,3802.24
161.224000000,161.640000000,2369.45,3758.63
161.936000000,162.376000000,2315.41,3715.52
162.720000000,163.264000000,2160.58,3758.63
163.512000000,164.048000000,2211.01,3802.24
164.336000000,164.816000000,2135.8,3715.52
165.152000000,165.632000000,2262.61,3630.79
165.872000000,166.272000000,2369.45,3630.79
168.696000000,169.216000000,2452.88,3672.91
170.216000000,170.616000000,2315.41,3547.99
171.472000000,171.920000000,2288.86,3589.15
182.752000000,183.296000000,2288.86,3715.52
183.560000000,184.040000000,2185.65,3547.99
184.288000000,184.832000000,2111.31,3630.79
185.072000000,185.584000000,2262.61,3758.63
186.504000000,186.968000000,2236.66,3589.15
187.656000000,188.160000000,2211.01,3547.99
189.120000000,189.592000000,2369.45,3672.91
190.440000000,190.864000000,2262.61,3630.79
191.744000000,192.168000000,2424.75,3589.15
192.984000000,193.504000000,2185.65,3630.79
194.200000000,194.712000000,2262.61,3672.91
195.808000000,196.280000000,2262.61,3672.91
197.272000000,197.704000000,2315.41,3672.91
198.600000000,199.064000000,2424.75,3672.91
230.013333333,230.653333333,2262.61,3672.91
230.813333333,231.440000000,2452.88,3758.63
234.133333333,234.640000000,2598.51,3846.35
234.866666667,235.440000000,2369.45,3715.52
235.600000000,236.146666667,2452.88,3715.52
236.306666667,236.906666667,2396.94,3758.63
237.066666667,237.600000000,2568.71,3758.63
237.786666667,238.293333333,2315.41,3589.15
238.506666667,239.093333333,2369.45,3672.91
239.253333333,239.813333333,2424.75,3846.35
240.026666667,240.613333333,2481.34,3846.35
240.773333333,241.386666667,2424.75,3802.24
241.586666667,242.173333333,2481.34,3715.52
243.373333333,243.906666667,2424.75,3467.07
244.746666667,245.280000000,2369.45,3672.91
246.146666667,246.773333333,2262.61,3589.15
246.986666667,247.480000000,2315.41,3846.35
247.760000000,248.333333333,2236.66,3589.15
248.440000000,248.946666667,2135.8,3758.63
249.293333333,249.946666667,2185.65,3672.91
250.133333333,250.666666667,2063.16,3758.63
250.880000000,251.493333333,2315.41,3802.24
251.800000000,252.386666667,2369.45,3715.52
258.200000000,258.720000000,2481.34,3802.24
259.120000000,259.680000000,2262.61,3758.63
260.533333333,261.120000000,2369.45,3672.91
262.293333333,262.760000000,2424.75,3672.91
263.200000000,263.666666667,2369.45,3802.24
263.893333333,264.506666667,2342.27,3846.35
267.360000000,267.866666667,2369.45,3630.79
268.120000000,268.680000000,2539.25,3758.63
268.853333333,269.373333333,2369.45,3890.97
269.653333333,270.186666667,2510.12,3758.63
271.160000000,271.693333333,2396.94,3589.15
272.426666667,273.040000000,2342.27,3672.91
274.013333333,274.480000000,2185.65,3802.24
298.333333333,299.000000000,2342.27,3672.91
299.186666667,299.760000000,2236.66,3846.35
299.920000000,300.506666667,2160.58,3758.63
300.626666667,301.200000000,2185.65,3715.52
301.560000000,302.106666667,2160.58,3715.52
302.280000000,302.813333333,2111.31,3758.63
303.786666667,304.320000000,2111.31,3547.99
305.293333333,305.826666667,2111.31,3547.99
306.453333333,306.960000000,2087.09,3630.79
307.720000000,308.280000000,2087.09,3630.79
314.080000000,314.600000000,2342.27,3715.52
314.840000000,315.426666667,2211.01,3758.63
315.613333333,316.173333333,2160.58,3758.63
316.333333333,317.000000000,2236.66,3715.52
317.213333333,317.720000000,2211.01,3715.52
