51.333333333,53.173333333,6040.17,8409.77
61.152000000,62.528000000,5903.86,8409.77
68.672000000,69.872000000,5705.15,8314.34
79.168000000,80.320000000,5903.86,8126.71
87.376000000,88.720000000,5705.15,7943.32
96.000000000,97.296000000,5971.63,7764.07
104.640000000,105.920000000,5836.87,7943.32
120.492000000,121.860000000,5971.63,7853.18
138.900000000,140.064000000,5903.86,8034.49
156.948000000,158.040000000,5903.86,7943.32
185.700000000,186.864000000,5903.86,7764.07
350.700000000,351.924000000,5903.86,7675.96
357.708000000,358.680000000,5903.86,7943.32
373.464000000,374.640000000,5971.63,7853.18
397.584000000,398.784000000,5971.63,8034.49
409.248000000,410.388000000,5903.86,7943.32
417.720000000,418.716000000,5903.86,7853.18
427.380000000,428.628000000,5971.63,8126.71
453.108000000,454.068000000,5770.63,7943.32
464.964000000,465.900000000,5705.15,8034.49
482.952000000,483.936000000,5903.86,7853.18
489.792000000,490.884000000,5836.87,8034.49
500.640000000,501.792000000,5903.86,8034.49
