9.426666667,10.313333333,1425.03,4243.62
18.909333333,19.618666667,1444.36,4186.84
49.056000000,49.681333333,1463.95,3861.73
59.537333333,60.153333333,1524.33,3861.73
69.729333333,70.420000000,1652.66,3967.19
74.610666667,75.329333333,1503.93,3759.07
82.516000000,83.038666667,1565.96,3810.05
87.518666667,88.190666667,1524.33,3967.19
92.661333333,93.324000000,1444.36,3810.05
179.166000000,179.730000000,1463.95,3861.73
246.530666667,247.156000000,1212.32,4186.84
251.206666667,251.813333333,1212.32,4243.62
261.632000000,262.293333333,1279.44,3759.06
266.005333333,266.613333333,1314.38,4301.18
270.309333333,270.896000000,1463.95,4539.32
275.178666667,275.893333333,1350.27,4075.53
280.293333333,280.869333333,1387.15,4075.53,;
285.733333333,286.464000000,1314.38,4243.62
290.250666667,290.896000000,1483.81,4790.64
295.536000000,296.208000000,1483.81,3967.19
303.600000000,304.266666667,1608.73,4243.62
308.256000000,308.976000000,1524.33,3610.17
308.976000000,308.976010417,1608.73,1608.73
312.949333333,313.632000000,1503.93,4243.62
320.280000000,320.928000000,1565.96,3914.1
336.088000000,337.120000000,6023.61,8211.53
347.008000000,348.128000000,6023.61,9023.59
353.056000000,353.832000000,1652.66,3708.76
357.984000000,358.728000000,1483.81,4359.52
415.496000000,416.200000000,1463.95,3610.17
424.760000000,425.448000000,1720.82,3708.76
428.376000000,428.920000000,1630.54,3914.1
521.368000000,521.952000000,1503.93,3708.76
528.120000000,528.784000000,1350.27,4186.84
539.536000000,540.192000000,1503.93,4075.53
571.488000000,572.128000000,1463.95,4301.18
579.496000000,580.168000000,1608.73,4301.18
589.560000000,590.136000000,1503.93,4130.81
599.232000000,599.928000000,1463.95,3967.19
