207.928000000,209.010666667,5721.33,8209.81
237.916000000,238.998666667,6048.19,8209.81
246.185333333,247.230666667,5801.35,8096.57
272.400000000,273.413333333,5721.33,8324.64
285.240000000,286.466666667,6048.19,8209.81
426.533333333,427.786666667,5801.35,7984.89
483.381333333,484.682666667,5882.49,8800.23
488.373333333,489.440000000,5564.58,8324.64
548.426666667,549.901333333,5882.49,7766.13
566.197333333,567.597333333,5721.33,7984.89
575.008000000,576.240000000,5721.33,8096.57
580.160000000,581.485333333,5882.49,8096.57
587.266666667,588.626666667,5801.35,8209.81
593.266666667,594.466666667,5801.35,7874.75
