76.570666667,77.270666667,1741.02,3959.71
309.558666667,310.305333333,1589.11,3959.71,;
333.778666667,334.926666667,6040.17,8802.57
344.997333333,346.042666667,6250.55,8506.29
350.970666667,351.866666667,6179.62,8409.77
358.866666667,360.014666667,6179.62,8603.93
370.176000000,371.208000000,6179.62,8034.49
379.306666667,380.305333333,5903.86,8126.71
386.222666667,387.221333333,6109.5,8314.34
391.897333333,392.793333333,6109.5,7675.96
479.192000000,479.720000000,1607.35,3573.19
494.624000000,495.376000000,6109.5,8409.77
