36.860000000,37.706666667,1483.81,4301.18
63.936000000,64.522666667,1630.54,3708.76
67.428666667,67.881333333,1444.36,3967.19
70.210000000,70.653333333,1350.27,4021
73.500000000,73.950000000,1587.2,4243.62
77.268000000,77.700000000,1565.96,4075.53
79.968000000,80.364000000,1652.66,3914.1
84.132000000,84.828000000,1463.95,3759.07
86.244000000,86.784000000,1652.66,3861.73
89.148000000,89.652000000,1608.73,3810.05
92.172000000,92.748000000,1675.07,4021
94.908000000,95.364000000,1483.81,3659.13
100.709333333,101.093333333,1720.82,3914.1
103.936000000,104.282666667,1697.79,3561.86
107.664000000,108.156000000,1652.66,3514.2
109.836000000,110.340000000,1767.82,3861.73
112.512000000,112.980000000,1720.82,3610.17
114.456000000,114.912000000,1767.82,3561.86
116.832000000,117.288000000,1744.16,3467.17
119.328000000,119.760000000,1816.1,3420.78
122.352000000,122.784000000,1865.69,3861.73
125.340000000,125.724000000,1744.16,3659.13
128.028000000,128.484000000,1942.64,3659.13
131.160000000,131.628000000,1720.82,3659.13
134.172000000,134.592000000,1791.79,3759.07
137.256000000,137.652000000,1767.82,3708.76
140.760000000,141.168000000,1840.73,3810.05
143.004000000,143.520000000,1720.82,3759.07
145.236000000,145.596000000,1791.79,3610.17
147.768000000,148.344000000,1916.65,3514.2
151.500000000,151.872000000,1767.82,3561.86
154.104000000,154.560000000,1720.82,3561.86
157.212000000,157.596000000,1767.82,3759.07
162.924000000,163.356000000,1744.16,3914.1
169.296000000,169.752000000,1675.07,3810.05
172.896000000,173.268000000,1791.79,3914.1
179.364000000,179.796000000,1630.54,3861.73
183.360000000,183.822000000,1767.82,3967.19,;
