3.434666667,3.872000000,288.156,424.969
5.173333333,6.069333333,288.156,424.969
7.104000000,8.149333333,307.432,475.96
8.842666667,10.314666667,292.858,491.622
11.338666667,12.277333333,302.495,438.953
37.493333333,38.464000000,288.156,460.797
39.488000000,40.618666667,307.432,468.317
41.568000000,42.752000000,283.528,491.622
43.904000000,44.832000000,265.751,431.904
68.520000000,69.720000000,278.976,499.645
70.826666667,71.800000000,288.156,475.96
72.746666667,74.000000000,307.432,491.622
74.986666667,76.040000000,312.449,491.622
102.080000000,103.066666667,338.791,431.904
104.320000000,105.200000000,297.638,431.904
106.266666667,107.386666667,307.432,453.397
108.293333333,109.520000000,302.495,424.969
110.533333333,111.706666667,302.495,446.117
129.973333333,130.634666667,2110.42,3967.86,;
139.968000000,140.832000000,307.432,453.397
142.186666667,143.040000000,288.156,483.727
144.021333333,145.066666667,302.495,468.317
146.549333333,147.178666667,302.495,475.96
148.533333333,149.333333333,307.432,483.727
186.720000000,187.440000000,317.548,431.904
188.800000000,189.616000000,307.432,483.727
190.992000000,191.776000000,307.432,468.317
192.832000000,193.776000000,317.548,446.117
224.533333333,225.480000000,307.432,446.117
226.733333333,227.573333333,322.731,460.797
228.840000000,229.693333333,307.432,460.797
230.866666667,231.800000000,307.432,431.904
259.333333333,260.240000000,317.548,491.622
261.533333333,262.293333333,317.548,491.622
263.573333333,264.506666667,317.548,460.797
265.560000000,266.600000000,302.495,460.797
295.506666667,296.413333333,312.449,446.117
297.720000000,298.573333333,322.731,483.727
299.813333333,300.746666667,302.495,453.397
301.920000000,302.720000000,327.997,460.797
336.256000000,337.045333333,302.495,460.797
338.197333333,339.157333333,274.496,453.397
340.096000000,341.226666667,297.638,446.117
342.122666667,343.402666667,307.432,446.117
420.948000000,421.488000000,283.528,483.727
422.904000000,423.564000000,317.548,475.96
425.052000000,425.796000000,312.449,468.317
427.032000000,427.848000000,312.449,468.317
481.114666667,481.738666667,1737.82,4098.42
486.852000000,487.812000000,312.449,475.96
488.928000000,489.888000000,307.432,453.397
491.076000000,492.024000000,292.858,507.799
493.332000000,494.088000000,312.449,460.797
495.420000000,496.224000000,307.432,453.397
521.280000000,522.288000000,327.997,460.797
523.320000000,524.388000000,302.495,453.397
525.456000000,526.524000000,297.638,468.317
527.664000000,528.648000000,302.495,453.397
546.672000000,547.632000000,1628.86,3967.86
550.572000000,551.172000000,312.449,438.953
552.540000000,553.356000000,312.449,446.117
