31.213333333,32.426666667,5983.58,8160.82
40.866666667,42.040000000,5724.11,8436.72
63.213333333,64.026666667,5787.9,7806.94
73.586666667,74.906666667,5852.41,8251.77
78.733333333,79.973333333,5787.9,7981.92
87.960000000,89.360000000,5724.11,7893.94
96.120000000,97.386666667,5787.9,7806.94
104.133333333,105.200000000,5852.41,7893.94
281.640000000,282.613333333,5724.11,8160.82
380.946666667,382.226666667,5661.02,8343.73
390.586666667,391.613333333,5917.63,7893.94
401.573333333,402.720000000,5724.11,8436.72
406.013333333,407.240000000,5983.58,8343.73
420.080000000,421.173333333,5983.58,8160.82
448.666666667,449.693333333,5852.41,8070.87
449.626666667,449.680000000,5852.41,5917.63
