119.177333333,120.082666667,1663.33,4005.16
133.093333333,133.644000000,317.91,468.62
135.408000000,136.024000000,317.91,452.847
135.678666667,136.696000000,1518.19,4192.23
137.965333333,138.534666667,310.736,452.847
140.074666667,141.260000000,1589.11,4005.16
140.345333333,140.877333333,310.736,447.708
144.452000000,145.544000000,1483.93,4289.02,;
273.348000000,273.996000000,303.723,479.439
275.748000000,276.336000000,325.249,458.045
278.064000000,278.640000000,314.302,452.847
280.512000000,280.992000000,321.559,458.045
342.636000000,343.368000000,290.17,442.628
345.036000000,345.648000000,296.869,452.847
