37.370666667,39.013333333,5801.35,8559.13
44.482666667,45.640000000,5882.49,9174.68
151.690666667,153.024000000,5801.35,9834.49
185.621333333,186.869333333,5882.49,9433.11
237.781333333,239.114666667,5642.41,9433.11
288.298666667,289.354666667,5721.33,8800.23
387.136000000,388.373333333,5964.76,8678.85
395.157333333,396.426666667,5882.49,8096.57
405.536000000,406.837333333,5964.76,8559.13
412.746666667,413.642666667,5964.76,8559.13
432.693333333,433.813333333,5882.49,8324.64
441.749333333,442.794666667,6048.19,8441.07
452.426666667,453.397333333,5964.76,7984.89
466.357333333,467.381333333,6132.78,8209.81
486.570666667,487.722666667,5801.35,8441.07
