46.629333333,47.124000000,2369.33,4005.16,'
47.385333333,47.917333333,2342.45,3870.35
48.094666667,48.654666667,2187.42,3783.01
48.832000000,49.364000000,2289.59,3826.43
49.522666667,50.073333333,2315.87,3826.43
498.240000000,499.008000000,277.222,377.267
500.224000000,500.816000000,283.622,404.006
501.968000000,502.832000000,274.076,394.889
503.792000000,504.640000000,264.851,390.408
505.664000000,506.288000000,296.869,422.876
507.432000000,508.200000000,277.222,372.986
508.992000000,509.952000000,293.501,385.978
510.936000000,511.800000000,286.877,390.408
591.600000000,592.680000000,286.877,399.421
593.520000000,594.312000000,303.723,399.421
595.464000000,596.088000000,300.277,413.333
597.360000000,597.912000000,303.723,399.421
598.968000000,599.808000000,300.277,404.006
