93.296000000,94.509333333,6125.17,8375.52
107.669333333,108.882666667,6125.17,7745.3
112.373333333,113.269333333,5923.23,7920.36
116.032000000,117.152000000,5989.79,8009.37
127.456000000,128.613333333,5989.79,7920.36
132.850666667,134.026666667,5727.94,7406.7
138.264000000,139.458666667,6057.1,7745.3
146.981333333,148.232000000,5792.31,7574.11
154.149333333,155.082666667,5923.23,7574.11
181.944000000,183.045333333,5989.79,7745.3
196.261333333,197.530666667,6125.17,7920.36
204.520000000,205.466666667,5923.23,7406.7
219.626666667,220.773333333,5923.23,7832.34
228.685333333,229.618666667,5923.23,7489.94
258.776000000,259.765333333,5989.79,7489.94
269.733333333,270.946666667,5727.94,7745.3
276.528000000,277.685333333,5923.23,7574.11
283.956000000,284.724000000,6057.1,8009.37
290.304000000,291.264000000,6057.1,7574.11
295.584000000,296.316000000,5989.79,7920.36
300.804000000,301.644000000,5989.79,7920.36
327.920000000,329.008000000,6125.17,7832.34
340.176000000,341.056000000,5923.23,7574.11
383.168000000,383.952000000,5989.79,7489.94
417.504000000,418.560000000,5923.23,7920.36
450.976000000,452.016000000,6057.1,7832.34
458.912000000,459.888000000,6194.01,7745.3
459.888000000,459.888010417,6125.17,6125.17
