18.200000000,18.694666667,2537.26,4051.13
18.816000000,19.413333333,2315.87,3870.35,'
20.374666667,20.888000000,2042.65,3959.71
21.065333333,21.569333333,1907.46,3914.77
21.765333333,22.484000000,1951.5,3870.35
22.558666667,23.193333333,2162.59,4051.13
23.277333333,23.921333333,1781.22,3870.35
24.014666667,24.630666667,1907.46,3870.35
24.668000000,25.424000000,1663.33,3914.77
43.404000000,44.640000000,5705.15,9109.17
83.808000000,84.420000000,2595.83,4144.66
85.236000000,85.848000000,2212.52,3914.77
86.280000000,86.976000000,2424.03,3959.71
98.892000000,99.360000000,2212.52,4097.63
99.576000000,100.128000000,1996.55,3914.77
100.212000000,100.836000000,2212.52,3826.43
100.884000000,101.496000000,2212.52,4051.13
101.568000000,102.112000000,1741.02,3959.71
102.256000000,102.896000000,1741.02,3870.35
102.968000000,103.536000000,1761,3826.43
103.640000000,104.280000000,1761,3783.01
104.320000000,104.920000000,1761,3826.43
105.008000000,105.672000000,1822.34,3870.35
105.672000000,106.320000000,1822.34,3914.77
106.400000000,107.160000000,1822.34,4097.63
115.464000000,116.112000000,2162.59,4005.16
116.172000000,116.796000000,2263.6,4005.16
116.904000000,117.540000000,2066.09,3959.71
117.624000000,118.212000000,1951.5,3914.77
118.308000000,118.968000000,1996.55,4005.16
119.052000000,119.664000000,2042.65,3870.35
119.748000000,120.468000000,1885.81,3826.43
120.552000000,121.176000000,1907.46,3783.01
181.128000000,181.944000000,5836.87,8603.93
186.816000000,187.572000000,5903.86,8126.71
190.236000000,191.268000000,5640.41,8314.34
216.840000000,218.040000000,5770.63,8506.29
222.024000000,223.116000000,5903.86,8314.34
536.460000000,538.092000000,5836.87,8219.99
545.004000000,546.216000000,5971.63,8409.77
552.864000000,554.016000000,5971.63,8034.49
553.968000000,554.016000000,5971.63,6040.17
559.332000000,560.628000000,6040.17,8219.99
564.540000000,565.836000000,5971.63,8219.99
568.656000000,569.628000000,5971.63,7943.32
575.592000000,576.672000000,5903.86,8126.71
578.940000000,579.912000000,5971.63,7764.07
