273.560000000,274.200000000,2509.33,4021
274.413333333,274.906666667,2794.88,3914.1
275.160000000,275.760000000,2648.26,3861.73
275.880000000,276.493333333,2577.86,3967.19
276.626666667,277.226666667,2648.26,3861.73
277.400000000,277.986666667,2577.86,3861.73
278.146666667,278.733333333,2475.75,3861.73
278.920000000,279.493333333,2543.36,4075.53
279.720000000,280.346666667,2475.75,3810.05
280.440000000,281.013333333,2577.86,3967.19
281.280000000,281.880000000,2543.36,3810.05,'
283.093333333,283.680000000,2612.82,3861.73
283.973333333,284.573333333,2577.86,3861.73
292.080000000,292.704000000,2577.86,3914.1
