259.050666667,260.224000000,6188.11,11813.9
265.365333333,266.112000000,6023.61,10896.6
269.930666667,270.784000000,6188.11,11044.4
283.605333333,284.138666667,290.693,593.643
285.632000000,286.208000000,290.693,562.5
287.680000000,288.192000000,294.636,601.695
289.642666667,290.112000000,286.803,593.643
291.712000000,292.138666667,254.055,577.862
323.373333333,323.666666667,264.533,618.127
325.240000000,325.626666667,275.443,609.856
327.253333333,327.560000000,250.655,618.127
329.162666667,329.493333333,257.501,609.856
331.157333333,331.530666667,268.121,585.699
599.656000000,599.984000000,1425.03,3914.1,'
