0.240000000,0.906666667,326.913,481.706
1.946666667,2.720000000,326.913,502.907
95.056000000,96.416000000,5908.08,8780.86
167.440000000,167.920000000,315.841,477.575
167.872000000,167.888000000,310.446,313.132
169.280000000,169.776000000,353.267,490.078
170.976000000,171.680000000,335.472,511.647
420.554666667,421.248000000,5923.23,8856.83
469.685333333,470.368000000,5989.79,8190.4
565.610666667,566.240000000,274.089,383.258
567.349333333,568.224000000,280.284,448.165
569.088000000,570.016000000,283.434,453.202
571.040000000,571.861333333,280.284,448.165
