27.514666667,28.634666667,303.723,418.077
29.456000000,30.762666667,310.736,447.708
31.770666667,32.629333333,307.209,447.708
33.824000000,35.018666667,321.559,452.847
35.952000000,37.034666667,317.91,463.302
76.944000000,78.000000000,336.578,468.62
78.912000000,80.208000000,321.559,432.639
81.072000000,82.272000000,325.249,437.605
83.376000000,84.480000000,300.277,437.605
109.920000000,110.928000000,325.249,479.439
111.888000000,112.992000000,325.249,452.847
113.856000000,115.248000000,310.736,452.847
116.160000000,117.216000000,314.302,447.708
160.080000000,161.280000000,317.91,447.708
162.168000000,163.368000000,314.302,458.045
164.256000000,165.336000000,321.559,452.847
166.320000000,167.472000000,314.302,452.847
223.850666667,225.045333333,307.209,422.876
226.202666667,227.285333333,310.736,432.639
228.293333333,229.488000000,336.578,447.708
230.234666667,231.616000000,321.559,458.045
232.288000000,233.594666667,325.249,447.708
277.162666667,278.133333333,336.578,458.045
279.402666667,280.186666667,336.578,452.847
281.269333333,282.277333333,340.441,442.628
283.546666667,284.480000000,340.441,437.605
324.453333333,325.600000000,300.277,408.643
326.773333333,327.680000000,321.559,447.708
328.773333333,329.946666667,303.723,447.708
330.640000000,332.000000000,300.277,463.302
332.986666667,333.973333333,325.249,458.045
