33.048000000,33.852000000,1767.82,4021
124.112000000,125.120000000,1720.82,4130.81
162.368000000,163.232000000,1314.38,4243.62
167.664000000,168.496000000,1483.81,4243.62
186.272000000,187.088000000,1503.93,4243.62
197.536000000,198.400000000,1425.03,4186.84
206.784000000,207.680000000,1463.95,3861.73
343.232000000,344.016000000,1425.03,4130.81
421.632000000,422.400000000,1405.96,4130.81
430.352000000,431.104000000,1387.15,4075.53
462.760000000,463.456000000,1387.15,4130.81
501.104000000,501.920000000,1444.36,4243.62
508.213333333,508.773333333,1483.81,4075.53
513.866666667,514.613333333,1425.03,4301.18
536.146666667,536.920000000,1524.33,4301.18
543.213333333,543.933333333,1387.15,3914.1
550.826666667,551.626666667,1463.95,3659.13
557.466666667,558.293333333,1524.33,3861.73
568.333333333,569.093333333,1524.33,4130.81
580.720000000,581.426666667,1503.93,3914.1,;
